"Data Source","World Development Indicators",

"Last Updated Date","2015-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Cabo Verde","CPV","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Costa Rica","CRI","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","604.730594627169","650.728692872492","674.936264370581","717.644873336658","729.947888109621","765.515279629206","797.200016125182","849.457207876079","858.294207953899","931.650113066163","963.682808591405","934.489360664106","919.71526665565","991.438363889837","1009.80466488","1080.69087100043","1149.98394966392","1148.89830738718","1083.81945661294","1080.10545240075","1131.10559273775","1417.97466310439","1345.40355372111","1279.74143618282","1289.11896437549","1262.25660898376","1373.16796665513","1326.12441202335","1449.31113550591","1521.09949177801","1499.69975980785","1573.14122240358","1658.76145488212","1694.75373885937","1736.41069126142","1838.33512424602","1900.69035911719","1903.59827935666","1858.62631428965","1901.53594734574","1898.92939595308","1957.17884347468","","","",
"Caribbean small states","CSS","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","505.751941863104","514.99678847205","547.403234790216","571.743197345549","623.195876015594","671.188193793385","721.56025573042","788.558345852135","863.634257642227","841.265998568201","964.46669180438","1008.29993658833","1052.80235760304","1117.99259283736","1004.26559978736","1075.23624611256","1093.16372449236","1149.4275022449","1187.28489401694","1214.03330648921","1049.73690001957","904.545782675214","839.541837060164","897.227467617395","917.839349322504","973.038615210875","1039.23200827313","1045.11065267523","1080.90731596553","1138.90821151831","1159.21915958718","1186.72739334832","1194.93488848746","1176.35232032226","1155.13186512237","1225.6989876631","1298.64801117826","1317.15546499946","1326.40645554985","1293.67067048115","1322.28616946776","1367.67210358866","","","",
"Curacao","CUW","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","990.561479238476","1133.75796178344","1218.6884456054","1043.06942638966","1029.61885633816","1139.1184531106","1217.07877054008","1284.80866005597","1358.79755239973","1415.21959247512","1436.50433200372","1536.76896854322","1655.44307955636","1684.06388263436","1766.39528885466","1872.70123817278","1950.56540131051","2091.03610839171","2295.46220143347","2430.17645194238","2481.04420932198","2837.65893138161","3004.3453091911","3057.93594102006","2784.69795613458","2817.07560068984","2868.42409566054","3100.08369675345","3179.93367844744","3373.31056189686","3450.92263817731","3692.27754742148","3900.2153984872","3925.86532943109","4080.04756988764","4226.8716856833","4379.89163154726","4573.77368826659","4608.95417272666","4622.69578729438","4270.83296019143","4055.59889595618","","","",
"Czech Republic","CZE","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","3424.20204308314","3595.79684366016","3729.99474112063","3860.35523597784","4031.26870286381","4173.44011256635","4292.92743371172","4499.95694241551","4392.39236243727","4585.12374525594","4639.73377838223","4675.59995680005","4812.15545819314","4959.82028637744","5141.6652107483","5259.31213847849","5447.30528239298","5504.92328741407","5576.93473298313","5600.40761204856","5256.30208162561","5077.66018488199","5032.40364942199","5186.96944245982","5470.67066140434","5729.38625476613","5660.06002835174","5604.80954012449","5493.85153045646","5703.81673910731","5892.17259549527","5894.2331191117","6074.84914162236","6230.3982278885","6357.42109460812","6528.53015044089","6518.21741269978","6489.12625740243","6139.35206037264","6348.42439812839","6298.72767835026","6304.57192302954","","","",
"Germany","DEU","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","1586.74941529824","1683.4149131441","1790.68687742638","1916.92752796775","2060.547353827","2194.20606119805","2300.49979823189","2362.90894286748","2579.74991536894","2815.2213482273","3834.17840732823","4064.45471612434","4335.76962474748","4654.9850483931","4803.42320358824","4743.9448331011","5146.93257779375","5285.26078631661","5574.74521659247","5786.12721572171","5797.49975270977","5832.06487070239","5822.02735932476","5965.45819348748","6239.97181560413","6448.5398592336","6530.23871353475","6666.21959529249","6776.30791187298","6835.32990821242","6639.73169146049","6564.79719472728","6445.87399989269","6288.41635005255","6244.95722825812","6327.70975399499","6403.33372597692","6427.79876840273","6479.49024948385","6505.13299942364","6635.42140596667","6762.65339646636","6900.78052702986","7009.72649196861","7108.96252447699","7138.22148529185","7212.43744768757","7229.08991294766","7187.76400909623","6817.15839823657","7264.32259073555","7145.72895001548","7270.15252302734","","","",
"Djibouti","DJI","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","1089.61409973747","1192.40529550249","1355.93161990797","1497.92410389791","1624.49873699512","1818.65479641573","1984.41608035718","2128.48945496028","2339.21350215411","2620.4756472998","2893.22439714516","3059.36218423631","3346.82534403826","3428.21117510023","3245.99324876216","3414.5200007431","3793.71824604207","3999.67062460855","4314.44553634541","4541.90030059797","4599.23400755061","4589.9969774905","4678.95447466788","4739.65434545549","4979.63561055705","5351.12504842393","5618.55462731035","5794.3945649562","5858.05756332566","5853.96000540857","5944.82836695787","6217.33551300293","6236.25847696065","6306.86956166447","6539.53570564214","6424.53729172371","6646.68594817401","6607.20141245274","6504.25632878281","6508.51338053166","6482.48862839575","6490.09299312922","6533.75201430227","6602.63637972505","6615.56995871791","6659.00042661297","6824.74593877224","6668.39026644631","6534.12385018916","6219.70109150757","6327.50645629896","6167.94828251031","6038.55230693622","","","",
"Dominican Republic","DOM","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","327.566974166475","308.407572792486","399.841535947799","364.381027403087","402.335253228488","381.197513145444","421.29638440856","409.30672208272","471.288405600492","440.847052926262","442.493435365926","327.5308875939","365.253778164164","443.19736909225","474.96808760002","482.755415190784","476.301487902578","379.093287658652","333.383501776247","388.521372016383","398.327950855231","540.2654410474","508.44364611639","526.373355937765","497.059203640962","633.444736243625","636.983715511313","674.752527459282","661.2793085301","730.734028579794","1042.98810400262","835.117884543141","1347.27081760337","1112.49075441857","1215.79658708761","1308.24504902344","1335.28528452698","1352.15193995408","1299.68691826981","1366.03588832189","1397.30770688352","1472.56986582815","","","",
"Algeria","DZA","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","133.087247815207","142.029427534915","157.80387623013","169.630136751065","194.50481408392","218.728817917334","231.710422005786","277.284659498007","312.673883538093","328.322005646683","361.267564284943","403.631448571303","415.012270419546","438.661858438191","463.708351554034","482.374547765794","452.673728856255","478.986778069961","519.010640371395","528.434997285466","529.40624216581","556.640446436675","545.023124434314","548.092228284909","557.079742460464","567.696565998474","572.910938630743","615.554401111782","649.764089578972","680.196018055355","705.975754598244","727.718611219051","783.240910309115","801.042745082803","887.462434869999","859.661561261309","891.805086169736","945.101957398079","864.645544759177","1014.98053663266","1121.62899869195","1236.1300294473","","","",
"East Asia & Pacific (developing only)","EAP","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","142.654351835892","153.287825411399","165.146304683447","164.456753269898","184.172721348819","188.975776082958","203.801222046785","227.551119582201","245.317469437039","258.399037885214","261.334119659969","273.411877242279","289.150551899838","305.05841434749","328.967015697909","350.823978514597","380.428346958491","412.18551977982","437.648413298185","460.343376951383","492.194519433844","536.704368032502","584.26368076016","642.379906933699","680.762854255231","728.484001572699","760.492752017144","772.448148775146","808.315817607882","875.258749739029","940.646226637616","1030.44520577881","1168.83778820206","1325.23939508193","1469.71921415882","1658.15792435712","1869.36683661282","1963.76691835352","2098.05958327989","2333.38028490582","2580.5303560931","2722.32604568583","","","",
"East Asia & Pacific (all income levels)","EAS","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","471.744801997572","509.542894881487","550.670933782278","544.764917548731","571.077522749917","600.59919243399","629.721465926709","673.398490765533","708.390809168151","711.955087098427","718.57324390215","726.642848362544","764.290426709689","800.709642177303","835.641933215176","862.605782410082","918.978094384998","974.230032281619","1026.20620763669","1073.70687116792","1121.13788990895","1166.76571393619","1223.32133459351","1314.13499804907","1366.98780844387","1430.53035586079","1480.24948558258","1494.6169499046","1545.73805871053","1645.71678982468","1706.86095138443","1804.90629436628","1927.50458984734","2093.37280526563","2241.20882894672","2417.83893829607","2634.52160306889","2694.57956041686","2796.2703295495","3062.99379789664","3262.71252215272","3382.31514804707","","","",
"Europe & Central Asia (developing only)","ECA","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3169.57271520192","3030.34920169107","2799.40766661026","2566.32977937409","2403.01685626123","2370.88650631706","2315.72881344145","2256.14777576082","2232.68967136418","2190.82719698016","2245.1523829151","2272.95006894971","2298.36241109589","2401.05401492988","2477.95814162432","2553.40161894669","2665.35032931449","2744.14124507366","2799.49948541456","2636.53842915311","2797.17883898945","2919.53675821951","2954.44695205687","","","",
"Europe & Central Asia (all income levels)","ECS","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5050.0262905658","5020.59035758917","4867.06195120141","4712.01859529559","4600.31845910334","4647.38688569179","4694.14868303944","4704.28440929732","4745.67815020306","4814.75820507266","4943.34471734525","5031.31605767512","5076.88815888135","5190.33858695045","5298.1698637349","5375.47572961181","5488.88618989498","5548.90448743982","5580.5030088117","5291.34321158119","5522.55413776401","5473.94563496714","5512.55764872866","","","",
"Ecuador","ECU","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","144.507028594628","149.485736400803","163.341458058451","174.45781643831","196.35363289284","223.556317179196","252.229553302817","291.998642886452","327.558727703234","360.185340619617","385.057472668985","404.506885851016","409.471574841155","412.636537815118","398.409149172057","418.854717049296","452.750445806098","452.604885894386","446.510005632741","481.303492777756","509.512103445678","522.993890153536","517.842793483819","550.441049487357","552.856779239087","613.173472287366","656.184981607114","688.513466131344","637.002728755802","637.521384008167","649.977479532984","692.239996523883","720.111967252588","829.037328516034","802.825900574523","873.385268219272","958.15142875506","1084.60920844985","1112.49439294386","1146.59210916435","1218.53191085623","1281.55964661095","","","",
"Egypt, Arab Rep.","EGY","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","202.918431599124","199.437201439893","196.56214906726","217.132738259349","239.744762444268","273.540705676255","308.041563965507","322.058378205091","346.701246215302","381.465780416639","417.420821043209","457.373456027492","502.614756812843","520.665731393659","495.951233737176","588.533340117155","618.221698843712","632.515268564968","654.390602998183","674.660280116735","691.127038894968","695.24095389944","711.697852809957","724.839829949472","744.139536766251","803.514342157069","843.94048753257","889.042253868952","947.508180881591","984.065171379107","1036.94047459377","1087.72250968887","1155.81652468415","1199.58854323576","1271.75487374489","1343.76874198165","1436.07409836698","1482.85326038166","1550.48747089891","1589.87591008466","1700.74023095103","1700.44905667699","","","",
"Euro area","EMU","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","1214.93366000623","1295.05945553717","1392.42201129093","1497.94998826953","1621.45255597326","1725.91003707689","1840.99932702857","1934.1247760417","2085.69002640483","2271.90030571931","2675.35533808036","2822.97974999145","3032.32764324336","3263.95915212299","3379.37733433911","3333.21691389249","3624.80096041852","3715.69452446822","3912.47296256634","4110.05066076639","4201.19020742235","4242.56258175206","4252.34753539284","4354.06359256812","4556.19192622639","4737.31869339015","4848.11585858996","5001.84703067239","5139.24290708223","5279.67559611938","5300.16544920129","5403.11636818801","5417.1231301619","5360.52223378303","5446.15543441734","5569.93420598326","5708.04996437895","5805.8660795233","5939.24813000287","6071.08567380673","6245.0988618547","6381.19472964678","6481.83055797336","6620.41439292976","6746.7403693102","6786.86025802621","6853.75155246912","6862.13394212223","6854.87586090093","6497.03704937045","6770.5870322964","6608.23528242831","6631.44779764407","","","",
"Eritrea","ERI","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.9164520724909","40.6244614481795","44.7921785867337","46.7748281894191","52.7696576342082","56.7378148642034","48.8429465541301","51.3171000240257","48.6541470871441","53.0778882442327","57.0141680207532","59.3115582699149","57.8111754168186","57.7390210563712","53.8978357231138","55.602218551215","53.7701543647812","56.6011160433904","57.9998908237349","60.3394711172281","62.3437191155859","","","",
"Spain","ESP","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","494.795600065671","550.436331400408","613.247447101646","663.93685381864","745.384373123074","822.95674083469","925.930687031773","1033.0769743622","1154.52678082358","1293.58960994471","1415.84101817056","1536.45574224231","1708.53270779784","1882.92691249071","2036.70454553859","2067.47821779601","2268.59424648194","2303.406236725","2398.53510363521","2528.28389078469","2647.90478707584","2672.56264057159","2661.26871748148","2795.7557478827","2907.26600977178","2979.00895803221","3008.10027253489","3098.40691965638","3222.19461079105","3446.16972910516","3538.28728043843","3610.23198075536","3699.08731614789","3654.48310002194","3780.33146076952","3950.84502083517","4050.74336495603","4376.31227787957","4535.69925592207","4876.28846252297","5206.91143996048","5435.07691051436","5576.5462645648","5676.14049089491","5892.30741093794","6111.21922344445","6105.07584928721","6054.37443809592","6025.77275684571","5652.59593296768","5706.56306279914","5599.37737439498","5573.40118151359","","","",
"Estonia","EST","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5755.89450245798","5617.06357593668","4933.82323684635","4049.8538277845","4354.83010760923","4244.64407775397","4556.39116865429","4811.59813795296","4733.95490839415","4491.46035838971","4540.49256076479","4680.44794559529","4767.46293544061","5158.60277810202","5429.52552199919","5531.54582864313","5869.42478894573","6277.41146283975","6364.56783013858","5975.95381093506","6506.31818096472","6314.41444766954","6689.36777611787","","","",
"Ethiopia","ETH","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","18.8742662714468","18.7157746470741","17.7577372813994","17.0144403627228","16.4883048637828","16.0207397074215","15.023433730429","15.7106049020435","17.2406671004218","18.0193095488663","18.8954637283426","19.6176091432287","20.3871594769345","21.3199624252121","19.8401034804863","19.8350903462235","20.266748598621","19.2390317200195","18.6502861160637","22.5148861477142","21.8539777865162","21.6461222938859","23.2806257473174","23.588263643169","24.0053562344199","24.4259917333506","23.8614241470124","23.7292012076314","22.9279056329542","22.6808892347394","26.4792685019466","26.1396422306946","28.5231904168707","30.668270060196","33.4166875183751","37.3655271260455","39.4600363783954","40.9125666553458","42.1208861460724","51.1866965204718","55.9656463298777","57.4349760954979","","","",
"European Union","EUU","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","1427.78328071703","1523.15005452485","1641.96634831864","1758.41456948869","1884.31453494601","1983.53626199476","2094.88751619528","2194.98884454448","2363.32966375533","2556.03795162497","2887.86479175018","2956.41077875859","3148.35827880794","3375.97655069116","3456.08387741969","3458.75588858433","3708.40313985276","3806.49728032407","3978.75378453608","4147.17316551672","4200.13041821577","4213.0794955267","4222.33380094348","4341.65668952547","4526.02230697627","4713.59114342309","4825.17595449596","4979.70427194963","5104.30263198199","5202.23276419774","5158.09728607031","5189.38450330082","5153.72858997032","5118.38338398489","5165.24008649442","5297.76098165609","5445.05440356478","5500.35243032088","5592.371608885","5675.87745584709","5826.75868953064","5944.74163120197","6012.9844318209","6131.46497370231","6230.65409019317","6291.12093816646","6354.43779536716","6367.40151209894","6359.9489028888","6027.24793094105","6266.35125224581","6128.15010227727","6143.78948070278","","","",
"Fragile and conflict affected situations","FCS","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","195.684145407334","203.497451691367","217.856154791918","243.375115513002","259.304465990224","254.919008145179","279.381906063189","297.606804317976","312.47064374747","331.110517038244","336.049879943467","345.57427624175","347.403389792728","346.350218815494","398.826784841118","362.438529441967","353.049741621278","342.202870094474","357.335565095122","375.13032914909","386.391109513686","398.929778992625","416.977352696585","424.108652346983","436.029471635567","441.886631555558","463.856337870059","452.941557961303","479.112688340858","459.538888357556","488.720599467211","468.41116332433","497.245754202765","523.027082146369","574.99033661642","565.554819801743","561.660746361935","","","",
"Finland","FIN","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","1873.29246614957","2187.6236408612","2389.20988199116","2479.15850984313","2715.37501129483","2938.38463783588","3197.86485926579","3345.387846133","3628.68528893201","4071.55609527692","4570.9068023473","4889.50427178454","5516.14052504312","6046.8303057748","6140.18668077724","5946.37732837519","6545.74679875675","6726.6636870735","7330.41446573276","7930.63137370952","8295.78609634619","8493.60536870693","8533.1617405918","9124.16463077973","9808.46625724143","10482.8316068317","10622.888181216","11358.3947521179","11778.2722707315","12034.7572733786","12485.6836482847","12470.7304327707","12514.1015693797","13012.6694308655","13603.2763578956","13591.3966705757","13721.9237583307","14454.9387285779","14846.4208194124","15075.8671905037","15303.8642759595","15709.3049972167","16138.144113427","16442.8869747904","16774.8880488247","16115.9841527871","17212.9485244579","17161.2412833351","16349.7979353706","15241.6119437986","16482.78912143","15707.2619941978","15687.1915272542","","","",
"Fiji","FJI","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","1456.6936122445","1543.71133700333","1646.8324613091","1743.22919910958","1888.49600469393","1980.15847424866","2088.29299702861","2180.7916244529","2263.22017681002","2467.31783758787","2623.01817648262","2746.16699435395","2920.45420299556","3148.95246489679","3247.66432151075","3235.31193192787","3573.42619865576","3670.70163128782","3914.42996761937","4187.72923070628","4407.65365404486","4567.74734507849","4606.90770844097","4699.50967553337","4933.01233422198","5246.40198905248","5494.94509194395","5634.2101906993","5717.29063899214","5836.01290981639","5940.76770337188","6359.80832561694","6475.78802789733","6453.00065985678","6530.41166922541","6621.94185943008","6905.16498408166","6833.17033505215","7015.50125426403","7149.29728002587","7237.46381243468","7347.45559995822","7301.43274035205","7530.91611513004","7665.01538149405","7655.20623540386","7535.75339206747","7519.31201695745","7649.53905235558","7335.52285281337","7735.78727723736","7216.06930198374","7343.87848258626","","","",
"Faeroe Islands","FRO","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","186.128754565971","213.65813719462","259.355613368021","298.41275824483","383.242601801702","488.117943757966","646.74286152042","621.820725630241","725.183544517275","721.373077424177","789.199470835067","860.644675021875","918.658682086918","973.903832255893","1026.39349179789","1029.26126472529","1006.98273532092","995.038120942058","832.031148828897","916.757764875261","904.674869052146","883.935663817766","865.848715964776","765.143464399575","770.399715034944","847.625616770968","855.016182361488","916.364479496451","900.689613876109","877.757099195484","889.375493381253","922.283104456124","927.096949911729","919.464143124724","921.048907043738","958.180734179371","997.985983779605","1025.28191860035","997.062546270867","1032.46827365079","1052.43270453649","1094.5224913216","","","",
"United Kingdom","GBR","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","2412.13740458015","2553.69318181818","2780.65727699531","3002.08760484623","3127.46296296296","3330.18387964242","3425.80308700147","3506.88706236941","3762.59017563306","4006.33096898998","4166.93240153962","4254.65241184543","4372.63694645007","4671.71829740644","4534.25427513091","4492.42162850506","4587.68851501517","4668.42316900327","4729.84938707219","4922.91573280123","4683.93273911511","4572.95384625817","4480.33541287092","4549.17528756934","4597.73969307614","4826.71452591524","4953.65357621044","5082.43980630981","5232.73764921987","5295.22452686526","5356.575210001","5451.67717061817","5452.3933334123","5491.98911810322","5380.26426515376","5575.8084890423","5815.82840427425","5831.95754702826","5908.87149023065","6007.48441621387","6114.52925918564","6141.98255122284","6142.74983363365","6174.55089583941","6138.75413718816","6270.98405949047","6200.5541127704","6102.4130749608","6015.72686068947","5643.16070952869","5700.80806814287","5472.60387855512","5452.03083815932","","","",
"Georgia","GEO","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3039.15035401916","2696.70588721851","2125.1667179645","1936.8369611696","1978.15533980583","1468.31432192649","1119.77643465263","1278.13575778974","1435.38430682147","1460.07860752386","1452.82122083154","1449.25223417837","1509.75441817765","1597.40349742429","1650.18641595072","1714.81634337598","1560.93678944975","1609.69829550633","1651.76331037","1585.16402548233","1742.94825727632","1917.98543499838","1934.66497428018","","","",
"Ghana","GHA","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","313.120484661571","346.889853389222","392.294808050942","399.50938539901","377.361983414585","390.782793704895","401.476404698815","331.160684881631","399.686468380981","425.938655020702","418.435332492385","376.65022764402","165.613994971051","93.4923629492121","163.806308123519","259.310629026688","288.641693435816","305.06915057155","308.87069468434","326.76476901559","339.698842019165","355.039292501639","340.28521848285","340.711352916004","354.811955927904","367.984230378863","394.283363661144","276.309106914428","362.970266246006","334.024010844306","340.005527163021","313.065662781233","222.69942433036","221.395914194544","247.59795851369","298.926411396631","245.9601347494","266.353243407714","265.126998657792","282.756608818897","320.957901082147","346.022725382092","","","",
"Guinea","GIN","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","241.726653244076","272.56327361709","305.389304485328","342.114185474004","407.970033003037","475.420080130212","625.286536452429","742.277139522308","802.790144798539","917.612738699001","1023.79149500171","1198.27390580222","1360.95244395423","1547.97478711707","1562.25905270038","1655.77097367933","1802.86564760044","1895.04644099213","2100.96353547242","2180.6071851012","2247.44503632614","2263.76890542534","2270.49088141565","2424.58661224803","2561.69258051976","2666.31770733721","2724.23193925925","2859.12988177203","3097.54435172402","3205.11486299913","3234.05699887623","3273.40524236244","3407.95146243934","3457.73285399456","3584.84549705369","3683.80494029509","3796.74508946676","3946.45610487409","4131.65628045719","4268.38121107311","4539.41668967258","4680.52452554675","4873.11997944595","5049.58830399251","5152.71313180705","5246.7733227512","5382.03497913856","5642.83693579917","5748.83571081021","5587.60392005603","5318.0835282057","5380.45976463815","5511.06662167641","","","",
"Grenada","GRD","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","123.704154164778","142.391054286372","149.949677904703","126.37836033387","166.881400226324","198.657028549652","209.431722674708","213.791063355886","219.946889676948","257.633914849884","216.404115946097","188.594783729331","162.383520303517","166.923306511879","175.546680079665","146.265283640474","167.296570713597","164.95967766879","188.808298616879","202.76142056158","208.630793819925","258.859626662043","245.028860363265","268.145245275226","297.083598764704","260.075572684526","240.898781488157","314.542381690131","362.439043844606","329.379073392502","356.441347697305","361.141206211629","448.170280210216","479.510683226235","477.490621803534","529.353468977596","539.657936881764","526.771452432453","533.98407397181","538.206593000219","530.988857938719","529.255485104555","","","",
"Guam","GUM","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","2272.97620701386","2387.50512799282","2545.23146284715","2718.07940568925","2912.09354539127","3060.55615350772","3266.04186218699","3456.50166820844","3743.30765591979","4056.14715357608","4398.01619632554","4076.20200844655","4364.3070566771","4657.70592788896","4672.57441894477","4689.3025677681","4974.98382335071","5156.14013248631","5349.35994163273","5522.68190365167","5588.69054699855","5649.27446037173","5546.74494877201","5714.51145571494","6010.1295897945","6176.97585137375","6266.88421358253","6532.74893647362","6767.0096920697","6928.59435984708","6954.07016945541","7089.07216355523","7043.69081272855","7085.82643166752","7163.25844227394","7310.35887065713","7451.80906138937","7538.77334559473","7662.28089873872","7806.01820669226","8068.25958475705","8004.98603394453","8132.09003727503","8222.09210323393","8358.41297393065","8533.70659247154","8581.2139360184","8703.9162890044","8699.82990727908","8314.59414444544","8672.04429788751","8571.59675916329","8534.8843231357","","","",
"Hong Kong SAR, China","HKG","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","1297.80238795639","1311.96042293142","1416.4466239155","1364.95777767523","1439.39393939394","1610.00442673749","1804.87379191483","1950.72308516336","2003.16449276832","2156.58391104264","2229.61762549678","2361.4778231551","2624.83396007558","2786.45399136701","2918.33143946336","3196.79252796583","3838.47598604776","4072.07335276139","3936.72399845239","4177.92970461916","4401.25173852573","4507.88725109904","4698.69513641756","4835.47072273586","4849.82375205081","4915.70196565923","4968.48658561016","5325.73314791326","5268.14500870355","5446.66166541635","5549.94563841354","5647.89964561617","5713.88245082308","5782.56062504607","5878.44184817707","5882.80760088084","5907.34930526438","5883.03774181494","5950.83754015604","5973.49164317645","5960.17874314158","6026.1929388086","","","",
